sid	path	kind	role	preview	top_cards	basename_neighbors
SRC-43D6FF380545	stages/stage13/data/13-12ab/fixed_local_overlap_audit_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "exact_one_transfer": { | "normalized_limit_restored": true, | "raw_input": "Stage13-12aa non-circular A_q ~ kappa I_q/(3 pi^3) B(log B)^3", | "result": "N_q ~ kappa I_q/(3 pi^3) B(log B)^3", | "total": "N1 ~ kappa/(24 pi) B(log B)^3" | }, | "finite_field_checks": { | "checked_inert_primes_below_80": 12, | "failures": 0, | "rows": [ | { | "affine_below_two_thirds": null, | "expected_character_sum": 4, | "expected_normalized_accepted": 8, | "expected_normalized_total": 8, | "expected_primitive_affine_accepted": 20, | "expected_primitive_affine_total": 20, | "normalized_accepted": 8, | "normalized_character_sum": 4, | "normalized_total": 8, | "p": 3, | "pass": true, | "primitive_affine_acceptance": 1.0, | "primitive_affine_acceptance_formula": 1.0, | "primitive_affine_accepted": 20, | "primitive_affine_total": 20, | "unit_acceptance": 1.0, | "unit_acceptance_formula": 1.0 | }, | { | "affine_below_two_thirds": null, | "expected_character_sum": 12, | "expected_normalized_accepted": 32,	SR-STR-227:1.64:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-018:1.15:Matched face-space population cross-ratio invariant; SR-STR-004:1.12:Space-diagonal one-face transition asymptotic; SR-STR-005:1.04:No-space one-face to two-face transition asymptotic; SR-STR-148:1.03:One-face conditioning logarithmically enhances space-diagonal survival over the ambient space baseline; SR-STR-226:0.97:Primitive oriented integral-space one-face incidence asymptotic	
SRC-B9487BC5B5A9	stages/stage13/data/13-12ac/review_bundle_manifest.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "bundle_id": "STAGE13-FINAL-SELF-CONTAINED-20260808-R02", | "completed_through": "Stage13-12ac", | "content_sha256": "e75136805f0d4d7cfc2466b08e403eb2c895ebb1bce67564cabd24a216a682d0", | "document_status": "REPAIRED_STAGE13_R02_CANDIDATE_PENDING_EXTERNAL_VERDICT", | "html_bytes": 947019, | "html_path": "review/STAGE13-FINAL-SELF-CONTAINED-20260808-R02.html", | "precedence": { | "old_7jb": "superseded_by_13-12aa", | "old_7jf": "superseded_by_13-12ab", | "r02_current_proof": "stages/stage13/13-12ac/current-proof.md" | }, | "review_protocol": { | "allowed_verdicts": [ | "CLOSED", | "REPAIRABLE", | "OPEN", | "UNREADABLE_SOURCE" | ], | "ci_success_is_mathematical_evidence": false, | "git_hashes_are_mathematical_evidence": false, | "internal_pass_flags_are_mathematical_evidence": false, | "negative_verdict_requires_extra_burden": false, | "preferred_verdict": null, | "previous_r01_verdict_binding": false, | "review_scope": "stage13_only", | "stage12_r09_declared_prior_input": true, | "st	SR-STR-226:0.28:Primitive oriented integral-space one-face incidence asymptotic; SR-STR-052:0.26:Gaussian quotient and cross-resultant dictionary; SR-STR-146:0.26:Current certified Euler-cuboid global envelope with unresolved true exponent; SR-STR-040:0.21:Consumed and superseded asset recharge discipline; SR-STR-089:0.21:Residual completion rigidity at fixed outer cell; SR-STR-049:0.21:Fixed-outer common-gcd square-divisor adapter	
SRC-59E40AD883D5	stages/stage13/data/13-12ad/j0_quantitative_closure_audit_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "assembled_error_budget": { | "Vaaler_excess": "O(B*(log B)^(-1/1))", | "all_lower_order": true, | "boundary_shell": "O(B*(log B)^(-5/1)) plus rectangle power tails", | "main_scale": "B*(log B)^3", | "mixed_log_shift": "O(B*(log B)^(2/1))", | "small_coordinate": "O(B*(log B)^(5/2))", | "small_height": "O(B*(log B)^(9/4))", | "summed_nonzero_harmonics": "O(B*(log B)^(-6/1)) on the core plus dominated boundary pieces" | }, | "curved_region_parameters": { | "H0": "exp((log B)^(1/4))", | "U": "exp((log B)^(1/4))", | "boundary_shell_exponent": "-5/1", | "eta": "(log B)^(-8)", | "mixed_log_shift_exponent": "2/1", | "rectangle_power_tail": "B*(log B)^C*(H0^(-1/4+eps)+U^(-1/4+eps))", | "small_coordinate_exponent": "5/2", | "small_height_exponent": "9/4" | }, | "harmonic_parameters": { | "K": 4, | "Vaaler_degree": "L=(log B)^4", | "external_uniform_input": "Gaussian angular Hecke zero-free region with log((2+|t|)(2+|k|)) conductor dependence; no exceptional zero for nonzero angular frequenc	SR-STR-160:1.96:All-shared-edge directional quarter-power Stage19 lower; SR-STR-143:1.67:Exactly-two-face ambient asymptotic and cubic-host thinning law; SR-STR-039:1.63:Stage14 integral-space exactly-two half-power upper theorem; SR-STR-156:1.62:Yoshida face-cuboid generic-rank-zero and explicit-orbit height-sparsity gate; SR-STR-060:1.62:Constant-u bisection genus and physical-degeneration barrier; SR-STR-145:1.59:Paired Gaussian-norm squareclass parity sieve for Stage19 zero density	
SRC-6A0CFE3EA410	stages/stage13/data/13-12ae/inert_local_state_audit_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "exact_formulas": { | "L_p_at_1_1_1": "(p+1)/(p-1)", | "absolute_C0": 2, | "constrained_local": "(p+5)/(2(p-1))", | "explicit_p0_if_condition_is_p_gt_p0": 3, | "inert_h_factor": "1", | "lambda_le_3_over_4_for_inert_p_ge_7": true, | "lambda_p": "(p+5)/(2(p+1)) = 1/2 + 2/(p+1)", | "positive_valuation_fraction": "2/(p+1) <= 2/p", | "positive_valuation_mass": "2/(p-1)", | "unit_acceptance": "(p+1)/(2(p-1))", | "unrestricted_local_series": "1 + sum_{b>=1}Y^b + sum_{c>=1}Z^c = (1-YZ)/((1-Y)(1-Z))" | }, | "fixed_residue_transfer": { | "OE_EE_dependency": "none at odd p; finite 2-adic factor cancels from local ratio", | "gaussian_unit_residues": "fixed-conductor Gaussian ray-class character orthogonality", | "growing_modulus_used": false, | "hyperbola_parameter": "u=s/r -> (Z,D)=((u-u^-1)/2,(u+u^-1)/2)", | "nonprincipal_tuples": "lower order because at least one principal pole is removed", | "p_fixed_before_B_limit": true, | "principal_tuple": "reproduces untwisted zero-mode pole and local	SR-STR-073:1.84:Space-filtered fixed-tau genus-one fiber; SR-STR-227:1.76:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-156:1.75:Yoshida face-cuboid generic-rank-zero and explicit-orbit height-sparsity gate; SR-STR-074:1.67:Physical-cutoff height transfer on a fixed-tau genus-one fiber; SR-STR-057:1.67:Toric master space-diagonal receiver on the two-face host; SR-STR-060:1.62:Constant-u bisection genus and physical-degeneration barrier	
SRC-185191E61C57	stages/stage13/data/13-12af/review_bundle_manifest.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "bundle_id": "STAGE13-FINAL-SELF-CONTAINED-20260809-R03", | "completed_through": "Stage13-12af", | "content_sha256": "0cf573e546d8e952f36ee5ed8f1f899b3718f0d29751cf4ee64640328ad37b93", | "document_status": "POST_R02_REPAIRED_STAGE13_R03_CANDIDATE_PENDING_EXTERNAL_VERDICT", | "html_bytes": 1026122, | "html_path": "review/STAGE13-FINAL-SELF-CONTAINED-20260809-R03.html", | "precedence": { | "exact_padic_repair": "stages/stage13/13-12ae/result.md", | "old_7jb": "superseded_by_13-12aa_and_13-12ad", | "old_7jf": "superseded_by_13-12ab_and_13-12ae", | "quantitative_j0_repair": "stages/stage13/13-12ad/result.md", | "r03_current_proof": "stages/stage13/13-12af/current-proof.md" | }, | "prior_review_state": { | "r01": "OPEN", | "r02_claude": "REPAIRABLE", | "r02_grok": "OPEN", | "r02_qwen": "REPAIRABLE" | }, | "review_protocol": { | "allowed_verdicts": [ | "CLOSED", | "REPAIRABLE", | "OPEN", | "UNREADABLE_SOURCE" | ], | "ci_success_is_mathematical_evidence": false, | "git_hashes_are_mathemat	SR-STR-226:0.28:Primitive oriented integral-space one-face incidence asymptotic; SR-STR-052:0.26:Gaussian quotient and cross-resultant dictionary; SR-STR-040:0.21:Consumed and superseded asset recharge discipline; SR-STR-089:0.21:Residual completion rigidity at fixed outer cell; SR-STR-049:0.21:Fixed-outer common-gcd square-divisor adapter; SR-STR-095:0.20:Modulus-entropy barrier after physical weighting	
SRC-54AA2E86B11E	stages/stage13/data/13-12ag/proof_explicitness_audit_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "coarea_bridge": { | "I": { | "ab": 0.659705248705705, | "ac": 0.3026997526726076, | "bc": 0.2712955487578571 | }, | "J": { | "ab": 0.4199814052607246, | "ac": 0.19270464764215864, | "bc": 0.17271211049456506 | }, | "identity": "w_q d_omega = dtheta dalpha; psi=pi/2-theta; J_q=(2/pi)I_q", | "max_abs_numeric_validator_error": 0.0, | "numeric_validator_pass": true, | "symbolic_status": "PROVED_IN_13_12AG_RESULT_MD", | "two_I_over_pi": { | "ab": 0.4199814052607246, | "ac": 0.19270464764215864, | "bc": 0.17271211049456506 | } | }, | "inert_character_sum": { | "checked_inert_primes_below_100": 13, | "failures": [], | "rows": [ | {"p": 3, "pass": true, "alpha_p": 1.0, "alpha_formula": 1.0, "actual": {"A": 0, "B": -1, "C": 1, "D": 0, "S0": 0, "S1": 2, "S2": 4, "S3": -2, "accepted_unit_states": 8, "circle_points": 4, "hyperbola_points": 2, "jacobi_chi_chi": 1, "total_unit_states": 8, "weighted_character_sum": 4, "zero_states": 4}, "expected": {"A": 0, "B": -1, "C": 1, "D": 0, "S0": 0, "S1"	SR-STR-227:1.76:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-039:1.43:Stage14 integral-space exactly-two half-power upper theorem; SR-STR-007:1.21:Directional exactly-two face-mask identities; SR-STR-149:1.12:Geometric b-invariant explanation of the Stage22 log-four second-face enhancement; SR-STR-160:1.12:All-shared-edge directional quarter-power Stage19 lower; SR-STR-002:1.11:Saunderson parametrization of primitive Euler bricks	
SRC-F4F62A4D244B	stages/stage13/data/13-12ah/final_freeze_audit_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "downstream_rule": { | "copilot_closed_requires_math_change": false, | "new_review_bundle_if_reopened": "R04_OR_LATER", | "reopen_on_copilot_fatal_or_major": true, | "stage14_may_use_frozen_contract": true | }, | "frozen_math": { | "commit": "c843e039306b40bd3693f89d6199da78c2fb4657", | "contract": "R03_PLUS_13_12AG", | "counting_convention_changed": false, | "directional_asymptotic": "N_q(B) ~ kappa I_q/(3 pi^3) B(log B)^3", | "exactly_one_total": "N_1(B) ~ kappa/(24 pi) B(log B)^3", | "normalized_vector": [ | 0.5347369332313988, | 0.24535917783225203, | 0.21990388893634913 | ], | "theorem_constants_changed": false | }, | "metadata": { | "scope": "downstream mathematical freeze bookkeeping; no new theorem content", | "stage": "13-12ah" | }, | "pass": true, | "post_r03_explicitness": { | "coarea_bridge_written": true, | "inert_character_sum_written": true, | "selberg_delange_crosswalk_written": true | }, | "r03_identity": { | "bundle_id": "STAGE13-FINAL-SELF-CONTAINED-20260809-R03"	SR-STR-227:1.13:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-226:1.11:Primitive oriented integral-space one-face incidence asymptotic; SR-STR-005:1.04:No-space one-face to two-face transition asymptotic; SR-STR-143:1.00:Exactly-two-face ambient asymptotic and cubic-host thinning law; SR-STR-146:0.90:Current certified Euler-cuboid global envelope with unresolved true exponent; SR-STR-004:0.89:Space-diagonal one-face transition asymptotic	
SRC-7045046FBB2F	stages/stage13/data/13-13a/claim-dependency-ledger.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "stage": "13-13a", | "status": "COMPLETE_CLAIM_DEPENDENCY_LEDGER", | "active_proof": { | "reviewed_snapshot": "Stage13-12af R03", | "explicitness_supplement": "Stage13-12ag", | "frozen_upstream": "Stage12 R09", | "r03_immutable": true, | "stage12_r09_reopened": false | }, | "theorem": { | "directional": "N_q(B) ~ kappa*I_q/(3*pi^3) * B*(log B)^3", | "total": "N1(B) ~ kappa/(24*pi) * B*(log B)^3", | "direction_limit": "P_q = 8*I_q/pi^2", | "chamber_sum": "I_ab+I_ac+I_bc = pi^2/8", | "jq_bridge": "J_q = 2*I_q/pi", | "stage12_total": "C_prim(B) ~ kappa/(12*pi) * B*(log B)^3", | "raw_directional": "A_q(B) ~ kappa*I_q/(3*pi^3) * B*(log B)^3", | "pair_overlap": "O_qr(B) = o(B*(log B)^3)", | "triple_overlap": "T(B) = o(B*(log B)^3)", | "inert_local_multiplier": "lambda_p = (p+5)/(2*(p+1))", | "no_perfect_cuboid_nonexistence_assumption": true, | "frozen_for_resynthesis": true | }, | "numeric_validator": { | "direction_vector": [ | 0.5347369332313988, | 0.24535917783225203, | 0.219903888936	SR-STR-227:2.14:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-226:1.66:Primitive oriented integral-space one-face incidence asymptotic; SR-STR-152:1.37:Already-space pair-overlap thinning for the second-face transition; SR-STR-004:1.34:Space-diagonal one-face transition asymptotic; SR-STR-143:1.33:Exactly-two-face ambient asymptotic and cubic-host thinning law; SR-STR-160:1.26:All-shared-edge directional quarter-power Stage19 lower	
SRC-BD6E963B6232	stages/stage13/data/13-13d/final_consistency_audit.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "canonical_constants_reproduced": true, | "chamber_integrals": { | "ab": 0.659705248706466, | "ac": 0.302699752677505, | "bc": 0.271295548762532 | }, | "chamber_sum": 1.233700550146503, | "checks": { | "canonical_theorem_lock_tokens": true, | "chamber_integrals": true, | "finite_bridge_B100000": true, | "inert_unit_character_counts": true, | "jq_bridge": true, | "normalized_direction_vector": true, | "roadmap_completion_lock": true, | "superseded_formula_core_scan": true | }, | "direction_sum": 1.000000000008376, | "direction_vector": { | "ab": 0.534736933232016, | "ac": 0.245359177836221, | "bc": 0.219903888940138 | }, | "finite_bridge_B100000": { | "B": 100000, | "exactly_one": [ | 84146, | 43180, | 40704 | ], | "exactly_one_total": 168030, | "pair_overlap_total": 89, | "raw_incidence": [ | 84212, | 43236, | 40760 | ], | "raw_total": 168208, | "stage12_projected": [ | 168424, | 86472, | 81520 | ], | "triple_overlap": 0 | }, | "inert_local_checks": [ | { | "accepted": 32, | "alpha	SR-STR-227:0.76:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-007:0.73:Directional exactly-two face-mask identities; SR-STR-001:0.63:Primitive canonical cuboid population convention; SR-STR-140:0.62:Uniform high-occupancy physical-mass deficit gate on the MAIN wall slab; SR-STR-039:0.61:Stage14 integral-space exactly-two half-power upper theorem; SR-STR-077:0.60:Explicit one-parameter Saunderson coefficient floor	
SRC-0C1FFDCF0519	stages/stage13/data/13-13fa/q_independence_finite_audit.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "checks": { | "active_1m_overlap_rows_match": true, | "common_theta_structural_audit_pass": true, | "endpoint_100k_to_5m_moves_away_from_2_1_1": true, | "endpoint_100k_to_5m_moves_toward_claimed_limit": true, | "finite_data_contradicts_asymptotic_theorem": false, | "finite_discrepancy_quantitatively_explained_by_proved_remainder": false, | "leading_q_dependent_arithmetic_factor_found": false, | "proved_effective_convergence_rate": false, | "r04_immutable": true, | "r05_required": true, | "stage12_directional_constant_seeded_before_common_theta": false, | "theorem_contract_reopen_required": false | }, | "endpoint_summary": { | "B_end": 5000000, | "B_start": 100000, | "alpha_end": 0.00379968298841, | "alpha_fraction_of_limit_end": 0.109384526351205, | "alpha_fraction_of_limit_start": 0.022443624520091, | "alpha_limit": 0.034736933231399, | "alpha_start": 0.000779622686425, | "beta_end": 0.00995306723417, | "beta_fraction_of_limit_end": 0.782003871562579, | "beta_fraction_of_limit_sta	SR-STR-146:0.26:Current certified Euler-cuboid global envelope with unresolved true exponent; SR-STR-030:0.24:Ordered-chamber Gelfand-Leray directional transfer; SR-STR-009:0.24:Euler-completion proportion on the unmarked at-least-two-face host; SR-STR-006:0.22:Space-diagonal two-face versus one-face zero-density transition; SR-STR-040:0.21:Consumed and superseded asset recharge discipline; SR-STR-089:0.21:Residual completion rigidity at fixed outer cell	
SRC-96DB9A4E54FC	stages/stage13/data/13-13fb/wiener_bound_audit.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "checks": { | "exact_constant": true, | "inverse_constants": true, | "lemma_contract_tokens": true, | "p5_constant": true, | "p5_error_bound": true, | "p5_lt_432": true, | "rho_13_lt_quarter": true, | "rho_5_lt_three_eighths": true, | "rounded_529_valid": true, | "tail_axis_constants": true, | "tail_error_bound": true, | "tail_error_terms": true, | "wiener_exponent": true | }, | "missing_lemma_tokens": [], | "p5": { | "A_inverse_bound": "11/5", | "B_inverse_bound": "121/40", | "C_minus_1_bound": "10799919009/25000000", | "C_minus_1_bound_decimal": 431.99676036, | "E_bound": "67059/3125", | "a_bound": "6/5", | "b_bound": "63/25", | "integer_majorant": 432, | "m_bound": "18/25", | "rho_majorant": "3/8" | }, | "purpose": "deterministic algebra/constant consistency audit for the explicit Wiener lemma", | "scope": { | "mathematical_role": "reproducibility/consistency check; the written lemma carries the proof", | "next": "13-13fc", | "phase_uniform": true, | "retained_harmonic_uniform":	SR-STR-216:0.87:Explicit Peyre-Tamagawa constant for the primitive exactly-two two-face ambient height; SR-STR-183:0.86:Exact eight-state Q2 Kummer covering image; SR-STR-158:0.82:Explicit nonsplit degree-two R504 rank-jump construction; SR-STR-146:0.77:Current certified Euler-cuboid global envelope with unresolved true exponent; SR-STR-060:0.72:Constant-u bisection genus and physical-degeneration barrier; SR-STR-156:0.67:Yoshida face-cuboid generic-rank-zero and explicit-orbit height-sparsity gate	
SRC-99BAA97D2DFA	stages/stage13/data/13-13fc/curved_region_error_audit.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "checks": { | "accumulated_finite_order_remainder_is_o_main": true, | "boundary_exponent_is_minus_5": true, | "box_count_exponent_is_27": true, | "lemma_contract_tokens_present": true, | "mesh_exponent_is_minus_5": true, | "power_tail_has_stretched_exponential_saving": true, | "small_coordinate_exponent_below_3": true, | "small_height_exponent_below_3": true | }, | "exponents": { | "accumulated_finite_order_remainder_log_power": -35, | "boundary_log_power": -5, | "box_count_log_power": 27, | "mesh_log_power": -5, | "mixed_log_shift_log_power": 2, | "per_box_finite_remainder_log_power": -62, | "power_tail_stretched_exponential_coefficient": "3/16", | "small_coordinate_log_power": "5/2", | "small_height_log_power": "9/4" | }, | "locks": { | "BOX_COUNT": "O((log B)^27)", | "CURVED_BOUNDARY": "O(B(log B)^-5)+lower-order-ledger", | "FINITE_REMAINDER_AFTER_ALL_BOXES": "O(B(log B)^-35)", | "MESH_ERROR": "O(B(log B)^-5)", | "NEXT": "13-13fd", | "R04_IMMUTABLE": true, | "R05_REQUIRED": true	SR-STR-160:1.12:All-shared-edge directional quarter-power Stage19 lower; SR-STR-005:1.04:No-space one-face to two-face transition asymptotic; SR-STR-143:1.00:Exactly-two-face ambient asymptotic and cubic-host thinning law; SR-STR-016:0.87:Mixed-parity C17 genus-one lower family; SR-STR-102:0.83:Growing-prime host sieve for the space target; SR-STR-226:0.83:Primitive oriented integral-space one-face incidence asymptotic	
SRC-879AFF66DA13	stages/stage13/data/13-13fd/harmonic_conductor_audit.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "bookkeeping": { | "base_log_cost": 2, | "core_conclusion": "o_A(B(log B)^(-A)) for every fixed A>0", | "mode_sum": "O((log B)^(4*C_H+4))", | "stretched_saving": "exp(-delta_H*(log B)^(1/4))", | "total_polylog_exponent": "4*C_H+D_H+6", | "vaaler_zero_mode_excess": "O(B(log B)^-1)" | }, | "checks": { | "all_ell_family_interface": true, | "fixed_A48_not_required": true, | "lemma_locks_complete": true, | "local_X_range_mismatch_removed": true, | "mode_sum_exponent": true, | "result_locks_complete": true, | "stretched_exponential_present": true, | "strip_fixed": true, | "wings_removed_before_harmonics": true, | "zero_free_not_required": true | }, | "decisions": { | "fixed_A48_required": false, | "gaussian_hecke_zero_free_region_required": false, | "next": "13-13fe", | "theorem_changed": false, | "theorem_contract_reopen_required": false, | "wings_expanded_harmonic_by_harmonic": false | }, | "interface": { | "family_bound": "S_ell(X)<<X^(1-delta_H)(1+ell)^C_H(log(2X))^D_H for all ell>=1	SR-STR-039:1.43:Stage14 integral-space exactly-two half-power upper theorem; SR-STR-077:1.40:Explicit one-parameter Saunderson coefficient floor; SR-STR-012:1.37:Uniform elliptic finite-fiber degree bridge; SR-STR-156:1.35:Yoshida face-cuboid generic-rank-zero and explicit-orbit height-sparsity gate; SR-STR-119:1.32:Strict sub-half bound off the critical support wall; SR-STR-160:1.26:All-shared-edge directional quarter-power Stage19 lower	
SRC-B5D920FC14E2	stages/stage13/data/13-13fe/stage12_interface_audit.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "checks": { | "bridge_category_factor_two_exact": true, | "bridge_cutoff_compatibility_locked": true, | "bridge_multi_face_rule_locked": true, | "bridge_parity_stratified": true, | "bridge_primitive_compatibility_locked": true, | "bridge_total_factor_two_exact": true, | "finite_B100000_category_factor_two": true, | "finite_B100000_total_factor_two": true, | "kappa_eta_identity_locked": true, | "lemma_contains_complete_stage12_definition": true, | "manifest_r09_locked": true, | "roadmap_gate_e_lock": true, | "stage12_final_contains_oriented_scope": true, | "stage12_final_contains_primitive_definition": true, | "stage12_final_contains_theorem": true | }, | "decision": { | "next": "13-13ff", | "stage12_reopened": false, | "status": "COMPLETE_STAGE12_COUNTING_INTERFACE", | "theorem_changed": false | }, | "finite_B100000": { | "canonical_raw": { | "ab": 84212, | "ac": 43236, | "bc": 40760 | }, | "projected_stage12": { | "ab": 168424, | "ac": 86472, | "bc": 81520 | }, | "total_canonical_	SR-STR-007:0.49:Directional exactly-two face-mask identities; SR-STR-227:0.38:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-157:0.25:Complete rational degree-two base-change descent with split/nonsplit commuting-lift loci; SR-STR-196:0.24:Quantifier-safe shared-label min envelope and transverse difference-kernel localization; SR-STR-040:0.21:Consumed and superseded asset recharge discipline; SR-STR-093:0.21:Raw-slope sieve composition barrier	SRC-7733025CDB7A|stages/stage13/archive/tasks/13-13fe/stage12-counting-interface.md|SR-STR-013,SR-STR-041,SR-STR-226,SR-STR-227
SRC-5668F4B30651	stages/stage13/data/13-13ff/external_contract_audit.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "checks": { | "chi4_contract_visible": true, | "crosswalk_zero_free_redundancy_preserved": true, | "fixed_residue_conductor_visible": true, | "gate_d_interface_matched": true, | "hecke_entire_contract_visible": true, | "literature_identifiers_visible": true, | "next_gate_locked": true, | "polynomial_growth_derivation_visible": true, | "result_lock_complete": true, | "riesz_smoothing_visible": true, | "roadmap_gate_f_complete": true, | "theorem_unchanged": true, | "vaaler_interval_derived": true, | "vaaler_zero_and_nonzero_formula_visible": true, | "zero_free_not_required": true | }, | "decision": { | "failed_checks": [], | "next": "13-13fg", | "status": "COMPLETE_EXACT_EXTERNAL_THEOREM_CONTRACTS", | "theorem_changed": false, | "theorem_contract_reopen_required": false | }, | "external_boundary": { | "dirichlet_chi4": "analytic continuation + functional equation + fixed-strip polynomial growth", | "gaussian_hecke_nonzero": "entire continuation + completed functional equation + no po	SR-STR-031:0.46:Finite-order Selberg-Delange theorem contract; SR-STR-089:0.42:Residual completion rigidity at fixed outer cell; SR-STR-049:0.42:Fixed-outer common-gcd square-divisor adapter; SR-STR-172:0.41:Rectangular arithmetic-progression product set has full fixed-power exponent; SR-STR-134:0.38:Fixed-moment exponent equivalence on the MAIN witness host; SR-STR-096:0.38:Double-Pell compression at fixed self-generated kernel	
SRC-8C2D3F038198	stages/stage13/data/13-13fg/fixed_inert_transfer_audit.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "checks": { | "character_orthogonality_visible": true, | "exact_lambda_visible": true, | "fixed_limit_order_visible": true, | "gate_f_contract_available": true, | "local_enumeration_pass": true, | "mixed_correction_control_visible": true, | "next_gate_locked": true, | "no_growing_modulus": true, | "nonprincipal_pole_loss_visible": true, | "pair_triple_lower_order": true, | "plan_gate_g_complete": true, | "principal_pole_sector_visible": true, | "result_lock_complete": true, | "roadmap_gate_g_complete": true, | "theorem_unchanged": true | }, | "decision": { | "failed_checks": [], | "next": "13-13fh", | "status": "COMPLETE_FIXED_INERT_PRIME_TRANSFER", | "theorem_changed": false, | "theorem_contract_reopen_required": false | }, | "local_rows": [ | { | "alpha_p": "2/3", | "checks_pass": true, | "circle_points": 8, | "hyperbola_points": 6, | "lambda_le_3_over_4": true, | "lambda_p": "3/4", | "p": 7, | "unit_accepted": 32, | "unit_accepted_expected": 32, | "unit_total": 48, | "unit_zero_	SR-STR-183:0.69:Exact eight-state Q2 Kummer covering image; SR-STR-158:0.68:Explicit nonsplit degree-two R504 rank-jump construction; SR-STR-005:0.63:No-space one-face to two-face transition asymptotic; SR-STR-077:0.60:Explicit one-parameter Saunderson coefficient floor; SR-STR-084:0.59:Exact normalized physical-height identity with primitive scale retained; SR-STR-195:0.54:Squarefree j=1728 twist compression of the joint physical squareclasses	
SRC-7689108E45BA	stages/stage13/data/13-13fh/r05_synthesis_readiness_audit.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "checks": { | "audit_scope_limited": true, | "cellp_defined_at_first_use": true, | "curved_box_ledger_explicit": true, | "external_contracts_visible": true, | "finite_discrepancy_scope_visible": true, | "gate_h_result_ready": true, | "gates_a_through_g_complete": true, | "harmonic_conductor_visible": true, | "legacy_r04_shortcuts_absent": true, | "limit_order_visible": true, | "notation_separated": true, | "principal_pole_sector_visible": true, | "r05_entrypoint_visible": true, | "repair_plan_closed": true, | "roadmap_advanced": true, | "stage12_interface_inlined": true, | "theorem_lock_unchanged": true, | "wiener_constant_derived": true | }, | "decision": { | "failed_checks": [], | "fresh_external_review_required": true, | "next": "13-13fi", | "r05_bundle_created": false, | "r05_synthesis_ready": true, | "status": "COMPLETE_R05_SYNTHESIS_READINESS", | "theorem_changed": false, | "theorem_contract_reopen_required": false | }, | "locks": { | "deterministic_audit_scope": "REPRODUCIBI	SR-STR-040:0.21:Consumed and superseded asset recharge discipline; SR-STR-093:0.21:Raw-slope sieve composition barrier; SR-STR-089:0.21:Residual completion rigidity at fixed outer cell; SR-STR-049:0.21:Fixed-outer common-gcd square-divisor adapter; SR-STR-114:0.18:Full-2-torsion Selmer support under a physical cutoff; SR-STR-113:0.18:Delta fibers as descent coverings of one Mordell-Weil group	SRC-E6BAA386E137|stages/stage13/archive/tasks/13-13fh/stage13-r05-canonical-proof.md|SR-STR-028,SR-STR-029,SR-STR-030,SR-STR-031,SR-STR-041,SR-STR-226,SR-STR-227
