41	SRC-D67CD61B6635	14-t61	SR-STR-225	SR-STR-225	stages/stage14/data/14-t61/polar_schatten_obstruction_frozen.json	stage=14-t61 | decision={"STAGE14_T61":"COMPLETE_POLAR_SCHATTEN_OBSTRUCTION_AND_SIGNED_RECTANGLE_REOPENING","ONE_PRIME_KUMMER_MATRIX_FOURIER_EQUIVALENCE_PROVED":true,"ONE_PRIME_NONRESONANT_ROW_CORRELATION_WEIL_BOUND":true,"ONE_PRIME_KUMMER_OPERATOR_NORM_UPPER":"O(r^(-1/4))","ONE_PRIME_POLAR_EVALUATION_LEVERAGE_LOWER":"Omega(r^(1/4))","ONE_PRIME_KUMMER_SCHATTEN1_LOWER":"Omega(r^(1/4))","TWO_PRIME_POLAR_EVALUATION_LEVERAGE_LOWER":"Omega((p*q)^(1/4))","AUXILIARY_SCALE_L_POLAR_SQUARED_LOSS":"Omega(L
42	SRC-737D88650C7A	14-t62	SR-STR-225	SR-STR-225	stages/stage14/data/14-t62/matched_rectangle_frame_frozen.json	stage=14-t62 | decision={"STAGE14_T62":"COMPLETE_MATCHED_RECTANGLE_FRAME_AND_DUAL_PROJECTION_REDUCTION","T59_RECTANGLE_INDICATORS_HS_ORTHONORMAL":true,"T59_SELECTOR_EXACT_SVD_PROVED":true,"T59_SELECTOR_HS2_EQUALS_PHYSICAL_MASS":true,"SIGNED_RECTANGLE_TRACE_COMPRESSES_TO_ONE_SCALAR_PER_BLOCK":true,"PHYSICAL_RECEIVER_EQUALS_MASS_VECTOR_RAYLEIGH_BOUND":true,"FULL_RECTANGLE_FRAME_OPERATOR_BOUND_REQUIRED":false,"MATCHED_RECTANGLE_PROJECTED_KUMMER_DUAL_LARGE_SIEVE_PROVED":false,"MATCHED_BLOCK_PROJECTI
43	SRC-E64BD1280685	14-t63	SR-STR-225	SR-STR-225	stages/stage14/data/14-t63/transverse_vertical_defect_frozen.json	stage=14-t63 | decision={"STAGE14_T63":"COMPLETE_TH17_CONSUMPTION_AND_TRANSVERSE_VERTICAL_DEFECT_REDUCTION","MERGED_T62_IMPORTED":true,"MERGED_TH17_IMPORTED":true,"VERTICAL_TTSTAR_IDENTITY_IMPORTED":true,"VERTICAL_TRANSVERSE_DEFECT_IDENTITY_PROVED":true,"T63_TRANSVERSE_DEFECT_EQUALS_TH15_FROBENIUS":true,"FULL_VERTICAL_SCHATTEN4_REQUIRED":false,"ORTHOGONAL_RECTANGLE_VERTICAL_KUMMER_SCHATTEN4_IS_STRONGER_THAN_MINIMAL":true,"TRANSVERSE_PRINCIPAL_AMPLIFICATION_PROVED":true,"VERTICAL_BESSEL_ALREADY_R
44	SRC-EF6046A9C0CB	14-t64	SR-STR-163,SR-STR-225	SR-STR-163,SR-STR-225	stages/stage14/data/14-t64/square_lifted_cross_ratio_frozen.json	stage=14-t64
45	SRC-78CD62247ED7	14-t65	SR-STR-200,SR-STR-222	SR-STR-200,SR-STR-222	stages/stage14/data/14-t65/cayley_divisor_lock_frozen.json	stage=14-t65
46	SRC-B3D38F59DA90	14-t66	SR-STR-200	SR-STR-200	stages/stage14/data/14-t66/primewise_cayley_crt_frozen.json	stage=14-t66
47	SRC-76F1C663969B	14-t67	SR-STR-200,SR-STR-209,SR-STR-222	SR-STR-200,SR-STR-209,SR-STR-222	stages/stage14/data/14-t67/canonical_root_modulus_frozen.json	stage=14-t67
48	SRC-0A2492A7A18F	14-t68	SR-STR-052,SR-STR-165,SR-STR-222	SR-STR-052,SR-STR-165,SR-STR-222	stages/stage14/data/14-t68/private_canonical_residue_frozen.json	stage=14-t68
49	SRC-32C2DBF42A64	14-t69	SR-STR-200,SR-STR-209	SR-STR-200,SR-STR-209	stages/stage14/data/14-t69/noncanonical_cayley_support_frozen.json	stage=14-t69
50	SRC-70FF4C7B4869	14-t70	SR-STR-200,SR-STR-209	SR-STR-200,SR-STR-209	stages/stage14/data/14-t70/common_support_rootline_frozen.json	stage=14-t70
51	SRC-40213F9EDFCE	14-t71	SR-STR-194,SR-STR-200,SR-STR-222	SR-STR-194,SR-STR-200,SR-STR-222	stages/stage14/data/14-t71/gaussian_angular_square_split_frozen.json	stage=14-t71
52	SRC-A94A284F0374	14-t72	SR-STR-090,SR-STR-091,SR-STR-200,SR-STR-222	SR-STR-090,SR-STR-091,SR-STR-200,SR-STR-222	stages/stage14/data/14-t72/kappa_rootline_pell_smooth_frozen.json	stage=14-t72
53	SRC-98250DB773BA	14-t73	SR-STR-090,SR-STR-222	SR-STR-090,SR-STR-222	stages/stage14/data/14-t73/fixed_tag_norm_fiber_frozen.json	stage=14-t73
54	SRC-D60A5A5DEE76	14-t74	SR-STR-222	SR-STR-222	stages/stage14/data/14-t74/canonical_host_short_cofactor_frozen.json	stage=14-t74
55	SRC-949EA1A423BE	14-t75	SR-STR-222	SR-STR-222	stages/stage14/data/14-t75/angular_gcd_imbalance_frozen.json	stage=14-t75
56	SRC-451969A99F24	14-t76	SR-STR-091,SR-STR-200,SR-STR-222	SR-STR-091,SR-STR-200,SR-STR-222	stages/stage14/data/14-t76/clean_kappa_cover_rootline_frozen.json	stage=14-t76
57	SRC-AE6170B4B64B	14-t77	SR-STR-165,SR-STR-222	SR-STR-165,SR-STR-222	stages/stage14/data/14-t77/projective_ray_character_frozen.json	stage=14-t77
58	SRC-81C60D83142B	14-t78	SR-STR-165,SR-STR-194,SR-STR-200,SR-STR-222	SR-STR-165,SR-STR-194,SR-STR-200,SR-STR-222	stages/stage14/data/14-t78/external_kappa_gcd_tensor_frozen.json	stage=14-t78
59	SRC-61B013725877	14-t79	SR-STR-165,SR-STR-209,SR-STR-222	SR-STR-165,SR-STR-209,SR-STR-222	stages/stage14/data/14-t79/ray_character_support_frozen.json	stage=14-t79
60	SRC-E7EEC85F18BA	14-t8	SR-STR-162,SR-STR-163,SR-STR-223	SR-STR-162,SR-STR-163,SR-STR-223	stages/stage14/data/14-t8/reflected_local_boundary.json	
